"States and selected areas: Employment status of the civilian noninstitutional population, January 1976 to date, seasonally adjusted",,,,,,,,,,
"States and selected areas: Employment status of the civilian noninstitutional population,",,,,,,,,,,
"January 1976 to date, seasonally adjusted",,,,,,,,,,
,,,,,,,,,,
FIPS Code,State and area,Period,,Civilian non-institutional population,Civilian labor force,,,,,
55,Wisconsin,2023,5,"4,754,340","3,130,856",65.9,"3,041,489",64,"89,367",2.9
56,Wyoming,2023,5,"461,047","295,556",64.1,"287,345",62.3,"8,211",2.8
1,Alabama,2023,6,"4,030,256","2,303,222",57.1,"2,249,810",55.8,"53,412",2.3
2,Alaska,2023,6,"548,042","357,472",65.2,"342,760",62.5,"14,712",4.1
4,Arizona,2023,6,"5,939,252","3,689,016",62.1,"3,549,361",59.8,"139,655",3.8
5,Arkansas,2023,6,"2,393,717","1,378,338",57.6,"1,336,365",55.8,"41,973",3
6,California,2023,6,"31,115,554","19,320,986",62.1,"18,440,145",59.3,"880,841",4.6
37,Los Angeles County,2023,6,"7,908,718","5,025,381",63.5,"4,782,741",60.5,"242,640",4.8
8,Colorado,2023,6,"4,719,798","3,234,536",68.5,"3,133,606",66.4,"100,930",3.1
9,Connecticut,2023,6,"2,946,367","1,891,962",64.2,"1,827,491",62,"64,471",3.4
10,Delaware,2023,6,"831,335","506,816",61,"487,265",58.6,"19,551",3.9
11,District of Columbia,2023,6,"554,848","397,535",71.6,"378,622",68.2,"18,913",4.8
12,Florida,2023,6,"18,416,222","11,001,561",59.7,"10,690,723",58.1,"310,838",2.8
13,Georgia,2023,6,"8,603,585","5,310,052",61.7,"5,140,094",59.7,"169,958",3.2
15,Hawaii,2023,6,"1,123,636","677,512",60.3,"658,568",58.6,"18,944",2.8
16,Idaho,2023,6,"1,528,857","961,492",62.9,"932,318",61,"29,174",3
17,Illinois,2023,6,"10,019,288","6,429,324",64.2,"6,153,049",61.4,"276,275",4.3
18,Indiana,2023,6,"5,371,904","3,402,025",63.3,"3,289,880",61.2,"112,145",3.3
19,Iowa,2023,6,"2,522,095","1,712,894",67.9,"1,662,838",65.9,"50,056",2.9
20,Kansas,2023,6,"2,269,129","1,514,165",66.7,"1,474,675",65,"39,490",2.6
21,Kentucky,2023,6,"3,544,960","2,026,138",57.2,"1,942,813",54.8,"83,325",4.1
22,Louisiana,2023,6,"3,540,826","2,072,161",58.5,"2,002,990",56.6,"69,171",3.3
23,Maine,2023,6,"1,161,174","687,075",59.2,"669,248",57.6,"17,827",2.6
24,Maryland,2023,6,"4,889,788","3,185,563",65.1,"3,126,321",63.9,"59,242",1.9
25,Massachusetts,2023,6,"5,764,038","3,750,781",65.1,"3,628,371",62.9,"122,410",3.3
26,Michigan,2023,6,"8,082,290","5,016,429",62.1,"4,830,770",59.8,"185,659",3.7
27,Minnesota,2023,6,"4,533,367","3,111,270",68.6,"3,019,513",66.6,"91,757",2.9
28,Mississippi,2023,6,"2,280,144","1,229,983",53.9,"1,191,941",52.3,"38,042",3.1
29,Missouri,2023,6,"4,892,603","3,093,771",63.2,"3,000,795",61.3,"92,976",3
30,Montana,2023,6,"909,082","573,922",63.1,"558,432",61.4,"15,490",2.7
31,Nebraska,2023,6,"1,526,029","1,056,266",69.2,"1,033,226",67.7,"23,040",2.2
32,Nevada,2023,6,"2,553,492","1,600,658",62.7,"1,521,242",59.6,"79,416",5
33,New Hampshire,2023,6,"1,166,862","758,202",65,"743,360",63.7,"14,842",2
34,New Jersey,2023,6,"7,435,884","4,839,708",65.1,"4,627,564",62.2,"212,144",4.4
35,New Mexico,2023,6,"1,684,915","966,664",57.4,"931,616",55.3,"35,048",3.6
36,New York,2023,6,"15,890,925","9,728,535",61.2,"9,340,588",58.8,"387,947",4
51000,New York city,2023,6,"6,753,701","4,156,234",61.5,"3,948,104",58.5,"208,130",5
37,North Carolina,2023,6,"8,566,499","5,236,574",61.1,"5,060,930",59.1,"175,644",3.4
38,North Dakota,2023,6,"601,840","416,765",69.2,"409,358",68,"7,407",1.8
39,Ohio,2023,6,"9,355,585","5,794,903",61.9,"5,601,076",59.9,"193,827",3.3
40,Oklahoma,2023,6,"3,117,063","1,961,689",62.9,"1,901,808",61,"59,881",3.1
41,Oregon,2023,6,"3,465,630","2,157,280",62.2,"2,081,393",60.1,"75,887",3.5
42,Pennsylvania,2023,6,"10,476,431","6,505,214",62.1,"6,295,428",60.1,"209,786",3.2
44,Rhode Island,2023,6,"902,029","572,935",63.5,"558,099",61.9,"14,836",2.6
45,South Carolina,2023,6,"4,270,149","2,452,517",57.4,"2,383,328",55.8,"69,189",2.8
46,South Dakota,2023,6,"703,576","481,145",68.4,"471,644",67,"9,501",2
47,Tennessee,2023,6,"5,644,432","3,389,124",60,"3,283,948",58.2,"105,176",3.1
48,Texas,2023,6,"23,337,290","15,084,714",64.6,"14,488,950",62.1,"595,764",3.9
49,Utah,2023,6,"2,573,047","1,791,340",69.6,"1,745,005",67.8,"46,335",2.6
50,Vermont,2023,6,"542,302","350,628",64.7,"344,423",63.5,"6,205",1.8
51,Virginia,2023,6,"6,859,493","4,548,388",66.3,"4,432,076",64.6,"116,312",2.6
53,Washington,2023,6,"6,254,576","4,031,277",64.5,"3,878,286",62,"152,991",3.8
54,West Virginia,2023,6,"1,430,502","785,054",54.9,"755,159",52.8,"29,895",3.8
55,Wisconsin,2023,6,"4,757,415","3,136,378",65.9,"3,041,912",63.9,"94,466",3
56,Wyoming,2023,6,"461,427","295,488",64,"287,331",62.3,"8,157",2.8
1,Alabama,2023,7,"4,033,568","2,309,186",57.2,"2,253,603",55.9,"55,583",2.4
2,Alaska,2023,7,"548,276","358,126",65.3,"342,772",62.5,"15,354",4.3
4,Arizona,2023,7,"5,946,630","3,698,868",62.2,"3,554,067",59.8,"144,801",3.9
5,Arkansas,2023,7,"2,395,948","1,380,565",57.6,"1,336,049",55.8,"44,516",3.2
6,California,2023,7,"31,124,932","19,322,041",62.1,"18,417,652",59.2,"904,389",4.7
37,Los Angeles County,2023,7,"7,907,903","5,019,991",63.5,"4,772,628",60.4,"247,363",4.9
8,Colorado,2023,7,"4,724,512","3,236,204",68.5,"3,133,528",66.3,"102,676",3.2
9,Connecticut,2023,7,"2,947,833","1,894,527",64.3,"1,827,109",62,"67,418",3.6
10,Delaware,2023,7,"832,437","507,951",61,"488,070",58.6,"19,881",3.9
11,District of Columbia,2023,7,"555,532","398,641",71.8,"379,711",68.4,"18,930",4.7
12,Florida,2023,7,"18,446,344","11,020,501",59.7,"10,702,104",58,"318,397",2.9
13,Georgia,2023,7,"8,614,597","5,318,069",61.7,"5,146,847",59.7,"171,222",3.2
15,Hawaii,2023,7,"1,123,692","676,909",60.2,"657,745",58.5,"19,164",2.8
16,Idaho,2023,7,"1,531,374","963,562",62.9,"933,363",60.9,"30,199",3.1
17,Illinois,2023,7,"10,021,693","6,440,510",64.3,"6,154,447",61.4,"286,063",4.4
18,Indiana,2023,7,"5,375,675","3,403,760",63.3,"3,288,909",61.2,"114,851",3.4
19,Iowa,2023,7,"2,523,430","1,710,914",67.8,"1,659,220",65.8,"51,694",3
20,Kansas,2023,7,"2,270,238","1,512,812",66.6,"1,473,560",64.9,"39,252",2.6
21,Kentucky,2023,7,"3,547,058","2,026,473",57.1,"1,941,872",54.7,"84,601",4.2
22,Louisiana,2023,7,"3,541,059","2,070,916",58.5,"1,999,797",56.5,"71,119",3.4
23,Maine,2023,7,"1,162,020","688,800",59.3,"669,616",57.6,"19,184",2.8
24,Maryland,2023,7,"4,892,187","3,189,399",65.2,"3,127,573",63.9,"61,826",1.9
25,Massachusetts,2023,7,"5,766,986","3,748,860",65,"3,628,279",62.9,"120,581",3.2
26,Michigan,2023,7,"8,085,390","5,029,829",62.2,"4,836,257",59.8,"193,572",3.8
27,Minnesota,2023,7,"4,536,721","3,110,400",68.6,"3,018,389",66.5,"92,011",3
28,Mississippi,2023,7,"2,281,113","1,229,786",53.9,"1,191,282",52.2,"38,504",3.1
29,Missouri,2023,7,"4,895,510","3,097,152",63.3,"3,001,361",61.3,"95,791",3.1
30,Montana,2023,7,"910,156","574,525",63.1,"558,265",61.3,"16,260",2.8
31,Nebraska,2023,7,"1,527,255","1,056,656",69.2,"1,032,491",67.6,"24,165",2.3
32,Nevada,2023,7,"2,555,926","1,603,847",62.8,"1,523,338",59.6,"80,509",5
33,New Hampshire,2023,7,"1,167,520","759,101",65,"742,942",63.6,"16,159",2.1
34,New Jersey,2023,7,"7,439,961","4,838,977",65,"4,619,902",62.1,"219,075",4.5
35,New Mexico,2023,7,"1,685,914","966,918",57.4,"931,035",55.2,"35,883",3.7
36,New York,2023,7,"15,889,304","9,739,024",61.3,"9,338,012",58.8,"401,012",4.1
51000,New York city,2023,7,"6,750,564","4,153,537",61.5,"3,943,933",58.4,"209,604",5
37,North Carolina,2023,7,"8,578,870","5,243,700",61.1,"5,064,272",59,"179,428",3.4
38,North Dakota,2023,7,"602,314","416,566",69.2,"409,148",67.9,"7,418",1.8
39,Ohio,2023,7,"9,360,238","5,795,996",61.9,"5,599,177",59.8,"196,819",3.4
40,Oklahoma,2023,7,"3,120,463","1,967,590",63.1,"1,904,908",61,"62,682",3.2
41,Oregon,2023,7,"3,466,849","2,159,798",62.3,"2,081,235",60,"78,563",3.6
42,Pennsylvania,2023,7,"10,478,794","6,509,096",62.1,"6,299,780",60.1,"209,316",3.2
44,Rhode Island,2023,7,"902,470","573,327",63.5,"557,935",61.8,"15,392",2.7
45,South Carolina,2023,7,"4,277,543","2,457,440",57.4,"2,387,893",55.8,"69,547",2.8
46,South Dakota,2023,7,"704,473","481,519",68.4,"471,827",67,"9,692",2
47,Tennessee,2023,7,"5,651,475","3,387,079",59.9,"3,279,848",58,"107,231",3.2
48,Texas,2023,7,"23,377,004","15,104,821",64.6,"14,508,849",62.1,"595,972",3.9
49,Utah,2023,7,"2,577,384","1,795,464",69.7,"1,747,833",67.8,"47,631",2.7
50,Vermont,2023,7,"542,519","351,254",64.7,"344,572",63.5,"6,682",1.9
51,Virginia,2023,7,"6,863,990","4,550,962",66.3,"4,432,267",64.6,"118,695",2.6
53,Washington,2023,7,"6,259,471","4,031,665",64.4,"3,874,092",61.9,"157,573",3.9
54,West Virginia,2023,7,"1,430,634","786,914",55,"755,514",52.8,"31,400",4
55,Wisconsin,2023,7,"4,760,791","3,141,238",66,"3,041,868",63.9,"99,370",3.2
56,Wyoming,2023,7,"461,841","295,409",64,"287,185",62.2,"8,224",2.8
1,Alabama,2023,8,"4,037,139","2,315,753",57.4,"2,257,183",55.9,"58,570",2.5
2,Alaska,2023,8,"548,518","358,569",65.4,"342,632",62.5,"15,937",4.4
4,Arizona,2023,8,"5,954,394","3,708,290",62.3,"3,558,088",59.8,"150,202",4.1
5,Arkansas,2023,8,"2,398,356","1,382,315",57.6,"1,335,067",55.7,"47,248",3.4
6,California,2023,8,"31,135,046","19,326,564",62.1,"18,390,468",59.1,"936,096",4.8
37,Los Angeles County,2023,8,"7,907,074","5,014,467",63.4,"4,760,699",60.2,"253,768",5.1
8,Colorado,2023,8,"4,729,137","3,237,175",68.5,"3,132,551",66.2,"104,624",3.2
9,Connecticut,2023,8,"2,949,437","1,896,784",64.3,"1,825,138",61.9,"71,646",3.8
10,Delaware,2023,8,"833,647","508,877",61,"488,596",58.6,"20,281",4
11,District of Columbia,2023,8,"556,164","399,856",71.9,"380,701",68.5,"19,155",4.8
12,Florida,2023,8,"18,479,158","11,037,058",59.7,"10,708,687",58,"328,371",3
13,Georgia,2023,8,"8,626,120","5,324,362",61.7,"5,152,204",59.7,"172,158",3.2
15,Hawaii,2023,8,"1,123,800","676,317",60.2,"656,694",58.4,"19,623",2.9
16,Idaho,2023,8,"1,533,943","965,383",62.9,"934,218",60.9,"31,165",3.2
17,Illinois,2023,8,"10,024,404","6,452,295",64.4,"6,155,764",61.4,"296,531",4.6
18,Indiana,2023,8,"5,379,696","3,405,837",63.3,"3,288,632",61.1,"117,205",3.4
19,Iowa,2023,8,"2,524,978","1,708,587",67.7,"1,655,721",65.6,"52,866",3.1
20,Kansas,2023,8,"2,271,476","1,511,017",66.5,"1,471,773",64.8,"39,244",2.6
21,Kentucky,2023,8,"3,549,145","2,026,791",57.1,"1,940,929",54.7,"85,862",4.2
22,Louisiana,2023,8,"3,541,555","2,071,895",58.5,"1,996,926",56.4,"74,969",3.6
23,Maine,2023,8,"1,162,894","690,197",59.4,"669,414",57.6,"20,783",3
24,Maryland,2023,8,"4,894,980","3,194,935",65.3,"3,127,160",63.9,"67,775",2.1
25,Massachusetts,2023,8,"5,770,016","3,752,778",65,"3,627,945",62.9,"124,833",3.3
26,Michigan,2023,8,"8,088,594","5,039,120",62.3,"4,837,323",59.8,"201,797",4
27,Minnesota,2023,8,"4,539,748","3,106,666",68.4,"3,015,905",66.4,"90,761",2.9
28,Mississippi,2023,8,"2,282,248","1,229,931",53.9,"1,190,965",52.2,"38,966",3.2
29,Missouri,2023,8,"4,898,804","3,099,047",63.3,"3,000,515",61.2,"98,532",3.2
30,Montana,2023,8,"911,303","575,229",63.1,"558,011",61.2,"17,218",3
31,Nebraska,2023,8,"1,528,525","1,056,592",69.1,"1,031,379",67.5,"25,213",2.4
32,Nevada,2023,8,"2,558,489","1,607,347",62.8,"1,525,124",59.6,"82,223",5.1
33,New Hampshire,2023,8,"1,168,188","760,103",65.1,"742,448",63.6,"17,655",2.3
34,New Jersey,2023,8,"7,444,414","4,836,467",65,"4,611,114",61.9,"225,353",4.7
35,New Mexico,2023,8,"1,687,113","967,010",57.3,"930,106",55.1,"36,904",3.8
36,New York,2023,8,"15,888,370","9,745,621",61.3,"9,328,375",58.7,"417,246",4.3
51000,New York city,2023,8,"6,747,734","4,151,012",61.5,"3,937,940",58.4,"213,072",5.1
37,North Carolina,2023,8,"8,591,904","5,248,591",61.1,"5,065,069",59,"183,522",3.5
38,North Dakota,2023,8,"602,842","416,526",69.1,"408,976",67.8,"7,550",1.8
39,Ohio,2023,8,"9,364,735","5,795,765",61.9,"5,593,828",59.7,"201,937",3.5
40,Oklahoma,2023,8,"3,124,158","1,973,426",63.2,"1,907,578",61.1,"65,848",3.3
41,Oregon,2023,8,"3,468,208","2,163,192",62.4,"2,081,612",60,"81,580",3.8
42,Pennsylvania,2023,8,"10,481,770","6,517,407",62.2,"6,304,791",60.2,"212,616",3.3
44,Rhode Island,2023,8,"902,991","574,118",63.6,"557,447",61.7,"16,671",2.9
45,South Carolina,2023,8,"4,285,728","2,462,426",57.5,"2,391,519",55.8,"70,907",2.9
46,South Dakota,2023,8,"705,409","481,673",68.3,"471,834",66.9,"9,839",2
47,Tennessee,2023,8,"5,658,667","3,384,108",59.8,"3,273,446",57.8,"110,662",3.3
48,Texas,2023,8,"23,419,011","15,120,491",64.6,"14,524,613",62,"595,878",3.9
49,Utah,2023,8,"2,581,615","1,799,027",69.7,"1,750,136",67.8,"48,891",2.7
50,Vermont,2023,8,"542,752","351,900",64.8,"344,649",63.5,"7,251",2.1
51,Virginia,2023,8,"6,868,951","4,557,001",66.3,"4,431,976",64.5,"125,025",2.7
53,Washington,2023,8,"6,264,501","4,031,958",64.4,"3,867,339",61.7,"164,619",4.1
54,West Virginia,2023,8,"1,430,866","788,595",55.1,"755,868",52.8,"32,727",4.2
55,Wisconsin,2023,8,"4,764,304","3,145,146",66,"3,041,898",63.8,"103,248",3.3
56,Wyoming,2023,8,"462,286","295,271",63.9,"286,930",62.1,"8,341",2.8
1,Alabama,2023,9,"4,040,897","2,321,880",57.5,"2,260,222",55.9,"61,658",2.7
2,Alaska,2023,9,"548,770","358,770",65.4,"342,462",62.4,"16,308",4.5
4,Arizona,2023,9,"5,962,442","3,716,538",62.3,"3,561,764",59.7,"154,774",4.2
5,Arkansas,2023,9,"2,400,855","1,383,613",57.6,"1,334,014",55.6,"49,599",3.6
6,California,2023,9,"31,146,674","19,326,085",62,"18,358,415",58.9,"967,670",5
37,Los Angeles County,2023,9,"7,906,220","5,006,462",63.3,"4,746,860",60,"259,602",5.2
8,Colorado,2023,9,"4,733,958","3,237,974",68.4,"3,131,763",66.2,"106,211",3.3
9,Connecticut,2023,9,"2,951,154","1,898,585",64.3,"1,822,498",61.8,"76,087",4
10,Delaware,2023,9,"834,888","509,550",61,"488,903",58.6,"20,647",4.1
11,District of Columbia,2023,9,"556,867","401,007",72,"381,540",68.5,"19,467",4.9
12,Florida,2023,9,"18,512,887","11,049,672",59.7,"10,714,321",57.9,"335,351",3
13,Georgia,2023,9,"8,638,094","5,328,328",61.7,"5,155,979",59.7,"172,349",3.2
15,Hawaii,2023,9,"1,123,950","675,805",60.1,"655,663",58.3,"20,142",3
16,Idaho,2023,9,"1,536,631","966,843",62.9,"934,937",60.8,"31,906",3.3
17,Illinois,2023,9,"10,027,555","6,462,820",64.5,"6,158,302",61.4,"304,518",4.7
18,Indiana,2023,9,"5,383,969","3,408,310",63.3,"3,289,758",61.1,"118,552",3.5
19,Iowa,2023,9,"2,526,658","1,706,618",67.5,"1,653,317",65.4,"53,301",3.1
20,Kansas,2023,9,"2,272,831","1,509,426",66.4,"1,470,101",64.7,"39,325",2.6
21,Kentucky,2023,9,"3,551,415","2,026,766",57.1,"1,940,103",54.6,"86,663",4.3
22,Louisiana,2023,9,"3,542,187","2,074,422",58.6,"1,995,182",56.3,"79,240",3.8
23,Maine,2023,9,"1,163,856","691,172",59.4,"668,854",57.5,"22,318",3.2
24,Maryland,2023,9,"4,897,990","3,195,355",65.2,"3,125,061",63.8,"70,294",2.2
25,Massachusetts,2023,9,"5,773,334","3,752,803",65,"3,627,919",62.8,"124,884",3.3
26,Michigan,2023,9,"8,092,123","5,044,405",62.3,"4,836,970",59.8,"207,435",4.1
27,Minnesota,2023,9,"4,542,938","3,101,556",68.3,"3,013,207",66.3,"88,349",2.8
28,Mississippi,2023,9,"2,283,512","1,230,332",53.9,"1,191,055",52.2,"39,277",3.2
29,Missouri,2023,9,"4,902,307","3,099,325",63.2,"2,998,581",61.2,"100,744",3.3
30,Montana,2023,9,"912,470","576,031",63.1,"557,833",61.1,"18,198",3.2
31,Nebraska,2023,9,"1,529,861","1,056,451",69.1,"1,030,390",67.4,"26,061",2.5
32,Nevada,2023,9,"2,561,177","1,610,761",62.9,"1,526,732",59.6,"84,029",5.2
33,New Hampshire,2023,9,"1,168,897","761,112",65.1,"742,129",63.5,"18,983",2.5
34,New Jersey,2023,9,"7,449,177","4,833,817",64.9,"4,603,906",61.8,"229,911",4.8
35,New Mexico,2023,9,"1,688,401","967,243",57.3,"929,421",55,"37,822",3.9
36,New York,2023,9,"15,888,187","9,749,878",61.4,"9,316,937",58.6,"432,941",4.4
51000,New York city,2023,9,"6,744,964","4,150,225",61.5,"3,932,826",58.3,"217,399",5.2
37,North Carolina,2023,9,"8,605,318","5,250,933",61,"5,064,240",58.9,"186,693",3.6
38,North Dakota,2023,9,"603,412","416,656",69.1,"408,911",67.8,"7,745",1.9
39,Ohio,2023,9,"9,369,667","5,795,232",61.9,"5,587,859",59.6,"207,373",3.6
40,Oklahoma,2023,9,"3,127,978","1,978,509",63.3,"1,909,967",61.1,"68,542",3.5
41,Oregon,2023,9,"3,469,730","2,166,183",62.4,"2,082,041",60,"84,142",3.9
42,Pennsylvania,2023,9,"10,485,187","6,528,382",62.3,"6,311,095",60.2,"217,287",3.3
44,Rhode Island,2023,9,"903,544","575,134",63.7,"556,931",61.6,"18,203",3.2
45,South Carolina,2023,9,"4,294,071","2,467,221",57.5,"2,394,416",55.8,"72,805",3
46,South Dakota,2023,9,"706,401","481,648",68.2,"471,710",66.8,"9,938",2.1
47,Tennessee,2023,9,"5,666,108","3,382,329",59.7,"3,267,998",57.7,"114,331",3.4
48,Texas,2023,9,"23,462,284","15,131,425",64.5,"14,537,405",62,"594,020",3.9
49,Utah,2023,9,"2,585,967","1,801,909",69.7,"1,752,064",67.8,"49,845",2.8
50,Vermont,2023,9,"543,050","352,501",64.9,"344,754",63.5,"7,747",2.2
51,Virginia,2023,9,"6,874,224","4,565,476",66.4,"4,432,525",64.5,"132,951",2.9
53,Washington,2023,9,"6,269,793","4,032,858",64.3,"3,860,575",61.6,"172,283",4.3
54,West Virginia,2023,9,"1,431,175","789,914",55.2,"756,235",52.8,"33,679",4.3
55,Wisconsin,2023,9,"4,768,066","3,148,480",66,"3,042,859",63.8,"105,621",3.4
56,Wyoming,2023,9,"462,757","295,121",63.8,"286,677",61.9,"8,444",2.9
1,Alabama,2023,10,"4,044,445","2,326,050",57.5,"2,262,023",55.9,"64,027",2.8
2,Alaska,2023,10,"549,031","358,767",65.3,"342,302",62.3,"16,465",4.6
4,Arizona,2023,10,"5,970,176","3,721,996",62.3,"3,564,483",59.7,"157,513",4.2
5,Arkansas,2023,10,"2,403,257","1,384,386",57.6,"1,333,267",55.5,"51,119",3.7
6,California,2023,10,"31,156,525","19,336,168",62.1,"18,345,357",58.9,"990,811",5.1
37,Los Angeles County,2023,10,"7,905,379","5,003,913",63.3,"4,740,544",60,"263,369",5.3
8,Colorado,2023,10,"4,738,508","3,238,821",68.4,"3,131,430",66.1,"107,391",3.3
9,Connecticut,2023,10,"2,952,752","1,899,649",64.3,"1,820,071",61.6,"79,578",4.2
10,Delaware,2023,10,"836,092","509,885",61,"488,994",58.5,"20,891",4.1
11,District of Columbia,2023,10,"557,508","401,939",72.1,"382,181",68.6,"19,758",4.9
12,Florida,2023,10,"18,545,536","11,060,452",59.6,"10,719,542",57.8,"340,910",3.1
13,Georgia,2023,10,"8,649,500","5,330,843",61.6,"5,159,099",59.6,"171,744",3.2
15,Hawaii,2023,10,"1,123,992","675,640",60.1,"655,112",58.3,"20,528",3
16,Idaho,2023,10,"1,539,210","967,717",62.9,"935,404",60.8,"32,313",3.3
17,Illinois,2023,10,"10,030,133","6,469,641",64.5,"6,161,668",61.4,"307,973",4.8
18,Indiana,2023,10,"5,387,927","3,409,706",63.3,"3,290,858",61.1,"118,848",3.5
19,Iowa,2023,10,"2,528,194","1,705,476",67.5,"1,652,482",65.4,"52,994",3.1
20,Kansas,2023,10,"2,274,041","1,508,191",66.3,"1,468,892",64.6,"39,299",2.6
21,Kentucky,2023,10,"3,553,472","2,026,132",57,"1,939,138",54.6,"86,994",4.3
22,Louisiana,2023,10,"3,542,615","2,076,981",58.6,"1,994,247",56.3,"82,734",4
23,Maine,2023,10,"1,164,736","691,757",59.4,"668,304",57.4,"23,453",3.4
24,Maryland,2023,10,"4,900,743","3,198,014",65.3,"3,124,790",63.8,"73,224",2.3
25,Massachusetts,2023,10,"5,776,293","3,755,171",65,"3,628,105",62.8,"127,066",3.4
26,Michigan,2023,10,"8,095,223","5,046,492",62.3,"4,836,867",59.7,"209,625",4.2
27,Minnesota,2023,10,"4,545,893","3,096,836",68.1,"3,011,079",66.2,"85,757",2.8
28,Mississippi,2023,10,"2,284,603","1,230,594",53.9,"1,191,240",52.1,"39,354",3.2
29,Missouri,2023,10,"4,905,556","3,100,265",63.2,"2,998,390",61.1,"101,875",3.3
30,Montana,2023,10,"913,598","576,751",63.1,"557,773",61.1,"18,978",3.3
31,Nebraska,2023,10,"1,531,146","1,056,231",69,"1,029,683",67.2,"26,548",2.5
32,Nevada,2023,10,"2,563,725","1,613,220",62.9,"1,527,900",59.6,"85,320",5.3
33,New Hampshire,2023,10,"1,169,552","761,931",65.1,"742,011",63.4,"19,920",2.6
34,New Jersey,2023,10,"7,453,549","4,832,097",64.8,"4,599,565",61.7,"232,532",4.8
35,New Mexico,2023,10,"1,689,569","967,820",57.3,"929,363",55,"38,457",4
36,New York,2023,10,"15,887,033","9,753,499",61.4,"9,308,790",58.6,"444,709",4.6
51000,New York city,2023,10,"6,742,143","4,152,331",61.6,"3,931,225",58.3,"221,106",5.3
37,North Carolina,2023,10,"8,618,269","5,251,275",60.9,"5,062,865",58.7,"188,410",3.6
38,North Dakota,2023,10,"603,939","416,841",69,"408,951",67.7,"7,890",1.9
39,Ohio,2023,10,"9,374,049","5,794,663",61.8,"5,583,818",59.6,"210,845",3.6
40,Oklahoma,2023,10,"3,131,613","1,981,704",63.3,"1,911,587",61,"70,117",3.5
41,Oregon,2023,10,"3,471,042","2,168,255",62.5,"2,082,304",60,"85,951",4
42,Pennsylvania,2023,10,"10,488,028","6,537,482",62.3,"6,316,766",60.2,"220,716",3.4
44,Rhode Island,2023,10,"904,046","576,083",63.7,"556,558",61.6,"19,525",3.4
45,South Carolina,2023,10,"4,302,188","2,470,729",57.4,"2,396,218",55.7,"74,511",3
46,South Dakota,2023,10,"707,345","481,769",68.1,"471,802",66.7,"9,967",2.1
47,Tennessee,2023,10,"5,673,227","3,382,404",59.6,"3,265,464",57.6,"116,940",3.5
48,Texas,2023,10,"23,504,178","15,136,250",64.4,"14,545,768",61.9,"590,482",3.9
49,Utah,2023,10,"2,590,171","1,803,693",69.6,"1,753,351",67.7,"50,342",2.8
50,Vermont,2023,10,"543,276","352,999",65,"344,945",63.5,"8,054",2.3
51,Virginia,2023,10,"6,879,121","4,573,605",66.5,"4,434,396",64.5,"139,209",3
53,Washington,2023,10,"6,274,704","4,035,789",64.3,"3,857,698",61.5,"178,091",4.4
54,West Virginia,2023,10,"1,431,399","790,637",55.2,"756,448",52.8,"34,189",4.3
55,Wisconsin,2023,10,"4,771,537","3,150,787",66,"3,044,141",63.8,"106,646",3.4
56,Wyoming,2023,10,"463,177","294,953",63.7,"286,472",61.8,"8,481",2.9
1,Alabama,2023,11,"4,047,422","2,326,130",57.5,"2,261,726",55.9,"64,404",2.8
2,Alaska,2023,11,"549,204","358,631",65.3,"342,237",62.3,"16,394",4.6
4,Arizona,2023,11,"5,976,964","3,721,710",62.3,"3,564,506",59.6,"157,204",4.2
5,Arkansas,2023,11,"2,405,331","1,384,466",57.6,"1,333,373",55.4,"51,093",3.7
6,California,2023,11,"31,162,587","19,325,362",62,"18,331,874",58.8,"993,488",5.1
37,Los Angeles County,2023,11,"7,904,256","4,999,283",63.2,"4,735,841",59.9,"263,442",5.3
8,Colorado,2023,11,"4,742,546","3,239,250",68.3,"3,131,600",66,"107,650",3.3
9,Connecticut,2023,11,"2,953,872","1,899,452",64.3,"1,819,198",61.6,"80,254",4.2
10,Delaware,2023,11,"837,188","509,743",60.9,"488,845",58.4,"20,898",4.1
11,District of Columbia,2023,11,"558,082","402,085",72,"382,225",68.5,"19,860",4.9
12,Florida,2023,11,"18,575,312","11,060,944",59.5,"10,721,012",57.7,"339,932",3.1
13,Georgia,2023,11,"8,659,983","5,328,980",61.5,"5,158,055",59.6,"170,925",3.2
15,Hawaii,2023,11,"1,124,040","675,433",60.1,"654,848",58.3,"20,585",3
16,Idaho,2023,11,"1,541,579","967,557",62.8,"935,331",60.7,"32,226",3.3
17,Illinois,2023,11,"10,031,409","6,471,112",64.5,"6,164,883",61.5,"306,229",4.7
